x,y,z,value
-12.9037,-27.2412,-38.7111,0.5
-15.7712,-24.3737,-38.7111,0.5
-12.9037,-24.3737,-38.7111,0.5
-15.7712,-27.2412,-35.8436,1
-12.9037,-27.2412,-35.8436,0.5
-15.7712,-24.3737,-35.8436,0.5
-12.9037,-24.3737,-35.8436,0.5
-10.0362,-32.9761,-44.4461,0
-7.16872,-32.9761,-44.4461,0
-10.0362,-30.1086,-44.4461,0
-7.16872,-30.1086,-44.4461,0
-10.0362,-32.9761,-41.5786,0
-7.16872,-32.9761,-41.5786,0
-10.0362,-30.1086,-41.5786,0
-7.16872,-30.1086,-41.5786,1
-4.30123,-32.9761,-44.4461,0
-1.43374,-32.9761,-44.4461,0
-4.30123,-30.1086,-44.4461,0
-1.43374,-30.1086,-44.4461,0
-4.30123,-32.9761,-41.5786,0
-1.43374,-32.9761,-41.5786,0
-4.30123,-30.1086,-41.5786,1
-1.43374,-30.1086,-41.5786,1
-10.0362,-27.2412,-44.4461,0
-7.16872,-27.2412,-44.4461,1
-10.0362,-24.3737,-44.4461,1
-7.16872,-24.3737,-44.4461,0.5
-10.0362,-27.2412,-41.5786,1
-7.16872,-27.2412,-41.5786,0.5
-10.0362,-24.3737,-41.5786,0.5
-7.16872,-24.3737,-41.5786,0.5
-4.30123,-27.2412,-44.4461,0
-1.43374,-27.2412,-44.4461,0
-4.30123,-24.3737,-44.4461,1
-1.43374,-24.3737,-44.4461,1
-4.30123,-27.2412,-41.5786,0.5
-1.43374,-27.2412,-41.5786,0.5
-4.30123,-24.3737,-41.5786,0.5
-1.43374,-24.3737,-41.5786,0.5
-10.0362,-32.9761,-38.7111,0
-7.16872,-32.9761,-38.7111,0
-10.0362,-30.1086,-38.7111,1
-7.16872,-30.1086,-38.7111,1
-10.0362,-32.9761,-35.8436,0
-7.16872,-32.9761,-35.8436,1
-10.0362,-30.1086,-35.8436,1
-7.16872,-30.1086,-35.8436,0.5
-4.30123,-32.9761,-38.7111,1
-1.43374,-32.9761,-38.7111,1
-4.30123,-30.1086,-38.7111,0.5
-1.43374,-30.1086,-38.7111,0.5
-4.30123,-32.9761,-35.8436,1
-1.43374,-32.9761,-35.8436,1
-4.30123,-30.1086,-35.8436,0.5
-1.43374,-30.1086,-35.8436,0.5
-10.0362,-27.2412,-38.7111,0.5
-7.16872,-27.2412,-38.7111,0.5
-10.0362,-24.3737,-38.7111,0.5
-7.16872,-24.3737,-38.7111,0.5
-10.0362,-27.2412,-35.8436,0.5
-7.16872,-27.2412,-35.8436,0.5
-10.0362,-24.3737,-35.8436,0.5
-7.16872,-24.3737,-35.8436,0.5
-4.30123,-27.2412,-38.7111,0.5
-1.43374,-27.2412,-38.7111,0.5
-4.30123,-24.3737,-38.7111,0.5
-1.43374,-24.3737,-38.7111,0.5
-4.30123,-27.2412,-35.8436,0.5
-1.43374,-27.2412,-35.8436,0.5
-4.30123,-24.3737,-35.8436,0.5
-1.43374,-24.3737,-35.8436,0.5
-21.5062,-44.4461,-32.9761,0
-18.6387,-44.4461,-32.9761,0
-21.5062,-41.5786,-32.9761,0
-18.6387,-41.5786,-32.9761,0
-21.5062,-44.4461,-30.1086,0
-18.6387,-44.4461,-30.1086,0
-21.5062,-41.5786,-30.1086,0
-18.6387,-41.5786,-30.1086,0
-15.7712,-44.4461,-32.9761,0
-12.9037,-44.4461,-32.9761,0
-15.7712,-41.5786,-32.9761,0
-12.9037,-41.5786,-32.9761,0
-15.7712,-44.4461,-30.1086,0
-12.9037,-44.4461,-30.1086,0
-15.7712,-41.5786,-30.1086,0
-12.9037,-41.5786,-30.1086,0
-21.5062,-38.7111,-32.9761,0
-18.6387,-38.7111,-32.9761,0
-21.5062,-35.8436,-32.9761,0
-18.6387,-35.8436,-32.9761,0
-21.5062,-38.7111,-30.1086,0
-18.6387,-38.7111,-30.1086,0
-21.5062,-35.8436,-30.1086,0
-18.6387,-35.8436,-30.1086,0
-15.7712,-38.7111,-32.9761,0
-12.9037,-38.7111,-32.9761,0
-15.7712,-35.8436,-32.9761,0
-12.9037,-35.8436,-32.9761,0
-15.7712,-38.7111,-30.1086,0
-12.9037,-38.7111,-30.1086,0
-15.7712,-35.8436,-30.1086,0
-12.9037,-35.8436,-30.1086,0
-21.5062,-44.4461,-27.2412,0
-18.6387,-44.4461,-27.2412,0
-21.5062,-41.5786,-27.2412,0
-18.6387,-41.5786,-27.2412,0
-21.5062,-44.4461,-24.3737,0
-18.6387,-44.4461,-24.3737,0
-21.5062,-41.5786,-24.3737,0
-18.6387,-41.5786,-24.3737,0
-15.7712,-44.4461,-27.2412,0
-12.9037,-44.4461,-27.2412,0
-15.7712,-41.5786,-27.2412,0
-12.9037,-41.5786,-27.2412,0
-15.7712,-44.4461,-24.3737,0
-12.9037,-44.4461,-24.3737,0
-15.7712,-41.5786,-24.3737,0
-12.9037,-41.5786,-24.3737,0
-21.5062,-38.7111,-27.2412,0
-18.6387,-38.7111,-27.2412,0
-21.5062,-35.8436,-27.2412,0
-18.6387,-35.8436,-27.2412,0
-21.5062,-38.7111,-24.3737,0
-18.6387,-38.7111,-24.3737,0
-21.5062,-35.8436,-24.3737,0
-18.6387,-35.8436,-24.3737,0
-15.7712,-38.7111,-27.2412,0
-12.9037,-38.7111,-27.2412,0
-15.7712,-35.8436,-27.2412,0
-12.9037,-35.8436,-27.2412,0
-15.7712,-38.7111,-24.3737,0
-12.9037,-38.7111,-24.3737,0
-15.7712,-35.8436,-24.3737,0
-12.9037,-35.8436,-24.3737,0
-10.0362,-44.4461,-32.9761,0
-7.16872,-44.4461,-32.9761,0
-10.0362,-41.5786,-32.9761,0
-7.16872,-41.5786,-32.9761,0
-10.0362,-44.4461,-30.1086,0
-7.16872,-44.4461,-30.1086,0
-10.0362,-41.5786,-30.1086,0
-7.16872,-41.5786,-30.1086,0
-4.30123,-44.4461,-32.9761,0
-1.43374,-44.4461,-32.9761,0
-4.30123,-41.5786,-32.9761,0
-1.43374,-41.5786,-32.9761,0
-4.30123,-44.4461,-30.1086,0
-1.43374,-44.4461,-30.1086,0
-4.30123,-41.5786,-30.1086,0
-1.43374,-41.5786,-30.1086,0
-10.0362,-38.7111,-32.9761,0
-7.16872,-38.7111,-32.9761,0
-10.0362,-35.8436,-32.9761,0
-7.16872,-35.8436,-32.9761,0
-10.0362,-38.7111,-30.1086,0
-7.16872,-38.7111,-30.1086,0
-10.0362,-35.8436,-30.1086,0
-7.16872,-35.8436,-30.1086,0
-4.30123,-38.7111,-32.9761,0
-1.43374,-38.7111,-32.9761,0
-4.30123,-35.8436,-32.9761,1
-1.43374,-35.8436,-32.9761,1
-4.30123,-38.7111,-30.1086,0
-1.43374,-38.7111,-30.1086,0
-4.30123,-35.8436,-30.1086,1
-1.43374,-35.8436,-30.1086,1
-10.0362,-44.4461,-27.2412,0
-7.16872,-44.4461,-27.2412,0
-10.0362,-41.5786,-27.2412,0
-7.16872,-41.5786,-27.2412,0
-10.0362,-44.4461,-24.3737,0
-7.16872,-44.4461,-24.3737,0
-10.0362,-41.5786,-24.3737,0
-7.16872,-41.5786,-24.3737,0
-4.30123,-44.4461,-27.2412,0
-1.43374,-44.4461,-27.2412,0
-4.30123,-41.5786,-27.2412,0
-1.43374,-41.5786,-27.2412,0
-4.30123,-44.4461,-24.3737,0
-1.43374,-44.4461,-24.3737,0
-4.30123,-41.5786,-24.3737,0
-1.43374,-41.5786,-24.3737,0
-10.0362,-38.7111,-27.2412,0
-7.16872,-38.7111,-27.2412,0
-10.0362,-35.8436,-27.2412,0
-7.16872,-35.8436,-27.2412,0
-10.0362,-38.7111,-24.3737,0
-7.16872,-38.7111,-24.3737,0
-10.0362,-35.8436,-24.3737,0
-7.16872,-35.8436,-24.3737,0
-4.30123,-38.7111,-27.2412,0
-1.43374,-38.7111,-27.2412,0
-4.30123,-35.8436,-27.2412,1
-1.43374,-35.8436,-27.2412,1
-4.30123,-38.7111,-24.3737,0
-1.43374,-38.7111,-24.3737,0
-4.30123,-35.8436,-24.3737,1
-1.43374,-35.8436,-24.3737,1
-21.5062,-32.9761,-32.9761,0
-18.6387,-32.9761,-32.9761,0
-21.5062,-30.1086,-32.9761,0
-18.6387,-30.1086,-32.9761,0
-21.5062,-32.9761,-30.1086,0
-18.6387,-32.9761,-30.1086,0
-21.5062,-30.1086,-30.1086,0
-18.6387,-30.1086,-30.1086,0
-15.7712,-32.9761,-32.9761,0
-12.9037,-32.9761,-32.9761,0
-15.7712,-30.1086,-32.9761,1
-12.9037,-30.1086,-32.9761,1
-15.7712,-32.9761,-30.1086,0
-12.9037,-32.9761,-30.1086,0
-15.7712,-30.1086,-30.1086,1
-12.9037,-30.1086,-30.1086,1
-21.5062,-27.2412,-32.9761,1
-18.6387,-27.2412,-32.9761,1
-21.5062,-24.3737,-32.9761,0.5
-18.6387,-24.3737,-32.9761,0.5
-21.5062,-27.2412,-30.1086,1
-18.6387,-27.2412,-30.1086,1
-21.5062,-24.3737,-30.1086,0.5
-18.6387,-24.3737,-30.1086,0.5
-15.7712,-27.2412,-32.9761,0.5
-12.9037,-27.2412,-32.9761,0.5
-15.7712,-24.3737,-32.9761,0.5
-12.9037,-24.3737,-32.9761,0.5
-15.7712,-27.2412,-30.1086,0.5
-12.9037,-27.2412,-30.1086,0.5
-15.7712,-24.3737,-30.1086,0.5
-12.9037,-24.3737,-30.1086,0.5
-21.5062,-32.9761,-27.2412,0
-18.6387,-32.9761,-27.2412,0
-21.5062,-30.1086,-27.2412,0
-18.6387,-30.1086,-27.2412,0
-21.5062,-32.9761,-24.3737,0
-18.6387,-32.9761,-24.3737,0
-21.5062,-30.1086,-24.3737,0
-18.6387,-30.1086,-24.3737,0
-15.7712,-32.9761,-27.2412,0
-12.9037,-32.9761,-27.2412,0
-15.7712,-30.1086,-27.2412,1
-12.9037,-30.1086,-27.2412,1
-15.7712,-32.9761,-24.3737,0
-12.9037,-32.9761,-24.3737,0
-15.7712,-30.1086,-24.3737,0
-12.9037,-30.1086,-24.3737,1
-21.5062,-27.2412,-27.2412,1
-18.6387,-27.2412,-27.2412,1
-21.5062,-24.3737,-27.2412,0.5
-18.6387,-24.3737,-27.2412,0.5
-21.5062,-27.2412,-24.3737,1
-18.6387,-27.2412,-24.3737,1
-21.5062,-24.3737,-24.3737,0.5
-18.6387,-24.3737,-24.3737,0.5
-15.7712,-27.2412,-27.2412,0.5
-12.9037,-27.2412,-27.2412,0.5
-15.7712,-24.3737,-27.2412,0.5
-12.9037,-24.3737,-27.2412,0.5
-15.7712,-27.2412,-24.3737,1
-12.9037,-27.2412,-24.3737,0.5
-15.7712,-24.3737,-24.3737,0.5
-12.9037,-24.3737,-24.3737,0.5
-10.0362,-32.9761,-32.9761,1
-7.16872,-32.9761,-32.9761,1
-10.0362,-30.1086,-32.9761,0.5
-7.16872,-30.1086,-32.9761,0.5
-10.0362,-32.9761,-30.1086,1
-7.16872,-32.9761,-30.1086,1
-10.0362,-30.1086,-30.1086,0.5
-7.16872,-30.1086,-30.1086,0.5
-4.30123,-32.9761,-32.9761,0.5
-1.43374,-32.9761,-32.9761,0.5
-4.30123,-30.1086,-32.9761,0.5
-1.43374,-30.1086,-32.9761,0.5
-4.30123,-32.9761,-30.1086,0.5
-1.43374,-32.9761,-30.1086,0.5
-4.30123,-30.1086,-30.1086,0.5
-1.43374,-30.1086,-30.1086,0.5
-10.0362,-27.2412,-32.9761,0.5
-7.16872,-27.2412,-32.9761,0.5
-10.0362,-24.3737,-32.9761,0.5
-7.16872,-24.3737,-32.9761,0.5
-10.0362,-27.2412,-30.1086,0.5
-7.16872,-27.2412,-30.1086,0.5
-10.0362,-24.3737,-30.1086,0.5
-7.16872,-24.3737,-30.1086,0.5
-4.30123,-27.2412,-32.9761,0.5
-1.43374,-27.2412,-32.9761,0.5
-4.30123,-24.3737,-32.9761,0.5
-1.43374,-24.3737,-32.9761,0.5
-4.30123,-27.2412,-30.1086,0.5
-1.43374,-27.2412,-30.1086,0.5
-4.30123,-24.3737,-30.1086,0.5
-1.43374,-24.3737,-30.1086,0.5
-10.0362,-32.9761,-27.2412,1
-7.16872,-32.9761,-27.2412,1
-10.0362,-30.1086,-27.2412,0.5
-7.16872,-30.1086,-27.2412,0.5
-10.0362,-32.9761,-24.3737,0
-7.16872,-32.9761,-24.3737,1
-10.0362,-30.1086,-24.3737,1
-7.16872,-30.1086,-24.3737,0.5
-4.30123,-32.9761,-27.2412,0.5
-1.43374,-32.9761,-27.2412,0.5
-4.30123,-30.1086,-27.2412,0.5
-1.43374,-30.1086,-27.2412,0.5
-4.30123,-32.9761,-24.3737,0.5
-1.43374,-32.9761,-24.3737,0.5
-4.30123,-30.1086,-24.3737,0.5
-1.43374,-30.1086,-24.3737,0.5
-10.0362,-27.2412,-27.2412,0.5
-7.16872,-27.2412,-27.2412,0.5
-10.0362,-24.3737,-27.2412,0.5
-7.16872,-24.3737,-27.2412,0.5
-10.0362,-27.2412,-24.3737,0.5
-7.16872,-27.2412,-24.3737,0.5
-10.0362,-24.3737,-24.3737,0.5
-7.16872,-24.3737,-24.3737,0.5
-4.30123,-27.2412,-27.2412,0.5
-1.43374,-27.2412,-27.2412,0.5
-4.30123,-24.3737,-27.2412,0.5
-1.43374,-24.3737,-27.2412,0.5
-4.30123,-27.2412,-24.3737,0.5
-1.43374,-27.2412,-24.3737,0.5
-4.30123,-24.3737,-24.3737,0.5
-1.43374,-24.3737,-24.3737,0.5
-44.4461,-21.5062,-44.4461,0
-41.5786,-21.5062,-44.4461,0
-44.4461,-18.6387,-44.4461,0
-41.5786,-18.6387,-44.4461,0
-44.4461,-21.5062,-41.5786,0
-41.5786,-21.5062,-41.5786,0
-44.4461,-18.6387,-41.5786,0
-41.5786,-18.6387,-41.5786,0
-38.7111,-21.5062,-44.4461,0
-35.8436,-21.5062,-44.4461,0
-38.7111,-18.6387,-44.4461,0
-35.8436,-18.6387,-44.4461,0
-38.7111,-21.5062,-41.5786,0
-35.8436,-21.5062,-41.5786,0
-38.7111,-18.6387,-41.5786,0
-35.8436,-18.6387,-41.5786,0
-44.4461,-15.7712,-44.4461,0
-41.5786,-15.7712,-44.4461,0
-44.4461,-12.9037,-44.4461,0
-41.5786,-12.9037,-44.4461,0
-44.4461,-15.7712,-41.5786,0
-41.5786,-15.7712,-41.5786,0
-44.4461,-12.9037,-41.5786,0
-41.5786,-12.9037,-41.5786,0
-38.7111,-15.7712,-44.4461,0
-35.8436,-15.7712,-44.4461,0
-38.7111,-12.9037,-44.4461,0
-35.8436,-12.9037,-44.4461,0
-38.7111,-15.7712,-41.5786,0
-35.8436,-15.7712,-41.5786,0
-38.7111,-12.9037,-41.5786,0
-35.8436,-12.9037,-41.5786,0
-44.4461,-21.5062,-38.7111,0
-41.5786,-21.5062,-38.7111,0
-44.4461,-18.6387,-38.7111,0
-41.5786,-18.6387,-38.7111,0
-44.4461,-21.5062,-35.8436,0
-41.5786,-21.5062,-35.8436,0
-44.4461,-18.6387,-35.8436,0
-41.5786,-18.6387,-35.8436,0
-38.7111,-21.5062,-38.7111,0
-35.8436,-21.5062,-38.7111,0
-38.7111,-18.6387,-38.7111,0
-35.8436,-18.6387,-38.7111,0
-38.7111,-21.5062,-35.8436,0
-35.8436,-21.5062,-35.8436,0
-38.7111,-18.6387,-35.8436,0
-35.8436,-18.6387,-35.8436,0
-44.4461,-15.7712,-38.7111,0
-41.5786,-15.7712,-38.7111,0
-44.4461,-12.9037,-38.7111,0
-41.5786,-12.9037,-38.7111,0
-44.4461,-15.7712,-35.8436,0
-41.5786,-15.7712,-35.8436,0
-44.4461,-12.9037,-35.8436,0
-41.5786,-12.9037,-35.8436,0
-38.7111,-15.7712,-38.7111,0
-35.8436,-15.7712,-38.7111,0
-38.7111,-12.9037,-38.7111,0
-35.8436,-12.9037,-38.7111,0
-38.7111,-15.7712,-35.8436,0
-35.8436,-15.7712,-35.8436,0
-38.7111,-12.9037,-35.8436,0
-35.8436,-12.9037,-35.8436,0
-32.9761,-21.5062,-44.4461,0
-30.1086,-21.5062,-44.4461,0
-32.9761,-18.6387,-44.4461,0
-30.1086,-18.6387,-44.4461,0
-32.9761,-21.5062,-41.5786,0
-30.1086,-21.5062,-41.5786,0
-32.9761,-18.6387,-41.5786,0
-30.1086,-18.6387,-41.5786,0
-27.2412,-21.5062,-44.4461,0
-24.3737,-21.5062,-44.4461,0
-27.2412,-18.6387,-44.4461,0
-24.3737,-18.6387,-44.4461,1
-27.2412,-21.5062,-41.5786,0
-24.3737,-21.5062,-41.5786,1
-27.2412,-18.6387,-41.5786,1
-24.3737,-18.6387,-41.5786,0.5
-32.9761,-15.7712,-44.4461,0
-30.1086,-15.7712,-44.4461,0
-32.9761,-12.9037,-44.4461,0
-30.1086,-12.9037,-44.4461,0
-32.9761,-15.7712,-41.5786,0
-30.1086,-15.7712,-41.5786,1
-32.9761,-12.9037,-41.5786,0
-30.1086,-12.9037,-41.5786,0.5
-27.2412,-15.7712,-44.4461,0
-24.3737,-15.7712,-44.4461,0.5
-27.2412,-12.9037,-44.4461,1
-24.3737,-12.9037,-44.4461,0.5
-27.2412,-15.7712,-41.5786,0.5
-24.3737,-15.7712,-41.5786,0.5
-27.2412,-12.9037,-41.5786,0.5
-24.3737,-12.9037,-41.5786,0.5
-32.9761,-21.5062,-38.7111,0
-30.1086,-21.5062,-38.7111,0
-32.9761,-18.6387,-38.7111,0
-30.1086,-18.6387,-38.7111,1
-32.9761,-21.5062,-35.8436,0
-30.1086,-21.5062,-35.8436,1
-32.9761,-18.6387,-35.8436,1
-30.1086,-18.6387,-35.8436,0.5
-27.2412,-21.5062,-38.7111,1
-24.3737,-21.5062,-38.7111,0.5
-27.2412,-18.6387,-38.7111,0.5
-24.3737,-18.6387,-38.7111,0.5
-27.2412,-21.5062,-35.8436,1
-24.3737,-21.5062,-35.8436,0.5
-27.2412,-18.6387,-35.8436,0.5
-24.3737,-18.6387,-35.8436,0.5
-32.9761,-15.7712,-38.7111,0
-30.1086,-15.7712,-38.7111,0.5
-32.9761,-12.9037,-38.7111,1
-30.1086,-12.9037,-38.7111,0.5
-32.9761,-15.7712,-35.8436,0.5
-30.1086,-15.7712,-35.8436,0.5
-32.9761,-12.9037,-35.8436,0.5
-30.1086,-12.9037,-35.8436,0.5
-27.2412,-15.7712,-38.7111,0.5
-24.3737,-15.7712,-38.7111,0.5
-27.2412,-12.9037,-38.7111,0.5
-24.3737,-12.9037,-38.7111,0.5
-27.2412,-15.7712,-35.8436,0.5
-24.3737,-15.7712,-35.8436,0.5
-27.2412,-12.9037,-35.8436,0.5
-24.3737,-12.9037,-35.8436,0.5
-44.4461,-10.0362,-44.4461,0
-41.5786,-10.0362,-44.4461,0
-44.4461,-7.16872,-44.4461,0
-41.5786,-7.16872,-44.4461,0
-44.4461,-10.0362,-41.5786,0
-41.5786,-10.0362,-41.5786,0
-44.4461,-7.16872,-41.5786,0
-41.5786,-7.16872,-41.5786,0
-38.7111,-10.0362,-44.4461,0
-35.8436,-10.0362,-44.4461,0
-38.7111,-7.16872,-44.4461,0
-35.8436,-7.16872,-44.4461,0
-38.7111,-10.0362,-41.5786,0
-35.8436,-10.0362,-41.5786,0
-38.7111,-7.16872,-41.5786,0
-35.8436,-7.16872,-41.5786,0
-44.4461,-4.30123,-44.4461,0
-41.5786,-4.30123,-44.4461,0
-44.4461,-1.43374,-44.4461,0
-41.5786,-1.43374,-44.4461,0
-44.4461,-4.30123,-41.5786,0
-41.5786,-4.30123,-41.5786,0
-44.4461,-1.43374,-41.5786,0
-41.5786,-1.43374,-41.5786,0
-38.7111,-4.30123,-44.4461,0
-35.8436,-4.30123,-44.4461,0
-38.7111,-1.43374,-44.4461,0
-35.8436,-1.43374,-44.4461,0
-38.7111,-4.30123,-41.5786,0
-35.8436,-4.30123,-41.5786,0
-38.7111,-1.43374,-41.5786,0
-35.8436,-1.43374,-41.5786,0
-44.4461,-10.0362,-38.7111,0
-41.5786,-10.0362,-38.7111,0
-44.4461,-7.16872,-38.7111,0
-41.5786,-7.16872,-38.7111,0
-44.4461,-10.0362,-35.8436,0
-41.5786,-10.0362,-35.8436,0
-44.4461,-7.16872,-35.8436,0
-41.5786,-7.16872,-35.8436,0
-38.7111,-10.0362,-38.7111,0
-35.8436,-10.0362,-38.7111,0
-38.7111,-7.16872,-38.7111,0
-35.8436,-7.16872,-38.7111,1
-38.7111,-10.0362,-35.8436,0
-35.8436,-10.0362,-35.8436,1
-38.7111,-7.16872,-35.8436,0
-35.8436,-7.16872,-35.8436,0.5
-44.4461,-4.30123,-38.7111,0
-41.5786,-4.30123,-38.7111,0
-44.4461,-1.43374,-38.7111,0
-41.5786,-1.43374,-38.7111,0
-44.4461,-4.30123,-35.8436,0
-41.5786,-4.30123,-35.8436,0
-44.4461,-1.43374,-35.8436,0
-41.5786,-1.43374,-35.8436,0
-38.7111,-4.30123,-38.7111,0
-35.8436,-4.30123,-38.7111,0.5
-38.7111,-1.43374,-38.7111,0
-35.8436,-1.43374,-38.7111,0.5
-38.7111,-4.30123,-35.8436,0
-35.8436,-4.30123,-35.8436,0.5
-38.7111,-1.43374,-35.8436,0
-35.8436,-1.43374,-35.8436,0.5
-32.9761,-10.0362,-44.4461,0
-30.1086,-10.0362,-44.4461,1
-32.9761,-7.16872,-44.4461,0
-30.1086,-7.16872,-44.4461,0.5
-32.9761,-10.0362,-41.5786,1
-30.1086,-10.0362,-41.5786,0.5
-32.9761,-7.16872,-41.5786,0.5
-30.1086,-7.16872,-41.5786,0.5
-27.2412,-10.0362,-44.4461,0.5
-24.3737,-10.0362,-44.4461,0.5
-27.2412,-7.16872,-44.4461,0.5
-24.3737,-7.16872,-44.4461,0.5
-27.2412,-10.0362,-41.5786,0.5
-24.3737,-10.0362,-41.5786,0.5
-27.2412,-7.16872,-41.5786,0.5
-24.3737,-7.16872,-41.5786,0.5
-32.9761,-4.30123,-44.4461,0
-30.1086,-4.30123,-44.4461,0.5
-32.9761,-1.43374,-44.4461,0
-30.1086,-1.43374,-44.4461,0.5
-32.9761,-4.30123,-41.5786,0.5
-30.1086,-4.30123,-41.5786,0.5
-32.9761,-1.43374,-41.5786,0.5
-30.1086,-1.43374,-41.5786,0.5
-27.2412,-4.30123,-44.4461,0.5
-24.3737,-4.30123,-44.4461,0.5
-27.2412,-1.43374,-44.4461,0.5
-24.3737,-1.43374,-44.4461,0.5
-27.2412,-4.30123,-41.5786,0.5
-24.3737,-4.30123,-41.5786,0.5
-27.2412,-1.43374,-41.5786,0.5
-24.3737,-1.43374,-41.5786,0.5
-32.9761,-10.0362,-38.7111,0.5
-30.1086,-10.0362,-38.7111,0.5
-32.9761,-7.16872,-38.7111,0.5
-30.1086,-7.16872,-38.7111,0.5
-32.9761,-10.0362,-35.8436,0.5
-30.1086,-10.0362,-35.8436,0.5
-32.9761,-7.16872,-35.8436,0.5
-30.1086,-7.16872,-35.8436,0.5
-27.2412,-10.0362,-38.7111,0.5
-24.3737,-10.0362,-38.7111,0.5
-27.2412,-7.16872,-38.7111,0.5
-24.3737,-7.16872,-38.7111,0.5
-27.2412,-10.0362,-35.8436,0.5
-24.3737,-10.0362,-35.8436,0.5
-27.2412,-7.16872,-35.8436,0.5
-24.3737,-7.16872,-35.8436,0.5
-32.9761,-4.30123,-38.7111,0.5
-30.1086,-4.30123,-38.7111,0.5
-32.9761,-1.43374,-38.7111,0.5
-30.1086,-1.43374,-38.7111,0.5
-32.9761,-4.30123,-35.8436,0.5
-30.1086,-4.30123,-35.8436,0.5
-32.9761,-1.43374,-35.8436,0.5
-30.1086,-1.43374,-35.8436,0.5
-27.2412,-4.30123,-38.7111,0.5
-24.3737,-4.30123,-38.7111,0.5
-27.2412,-1.43374,-38.7111,0.5
-24.3737,-1.43374,-38.7111,0.5
-27.2412,-4.30123,-35.8436,0.5
-24.3737,-4.30123,-35.8436,0.5
-27.2412,-1.43374,-35.8436,0.5
-24.3737,-1.43374,-35.8436,0.5
-44.4461,-21.5062,-32.9761,0
-41.5786,-21.5062,-32.9761,0
-44.4461,-18.6387,-32.9761,0
-41.5786,-18.6387,-32.9761,0
-44.4461,-21.5062,-30.1086,0
-41.5786,-21.5062,-30.1086,0
-44.4461,-18.6387,-30.1086,0
-41.5786,-18.6387,-30.1086,0
-38.7111,-21.5062,-32.9761,0
-35.8436,-21.5062,-32.9761,0
-38.7111,-18.6387,-32.9761,0
-35.8436,-18.6387,-32.9761,0
-38.7111,-21.5062,-30.1086,0
-35.8436,-21.5062,-30.1086,0
-38.7111,-18.6387,-30.1086,0
-35.8436,-18.6387,-30.1086,0
-44.4461,-15.7712,-32.9761,0
-41.5786,-15.7712,-32.9761,0
-44.4461,-12.9037,-32.9761,0
-41.5786,-12.9037,-32.9761,0
-44.4461,-15.7712,-30.1086,0
-41.5786,-15.7712,-30.1086,0
-44.4461,-12.9037,-30.1086,0
-41.5786,-12.9037,-30.1086,0
-38.7111,-15.7712,-32.9761,0
-35.8436,-15.7712,-32.9761,0
-38.7111,-12.9037,-32.9761,0
-35.8436,-12.9037,-32.9761,1
-38.7111,-15.7712,-30.1086,0
-35.8436,-15.7712,-30.1086,1
-38.7111,-12.9037,-30.1086,0
-35.8436,-12.9037,-30.1086,0.5
-44.4461,-21.5062,-27.2412,0
-41.5786,-21.5062,-27.2412,0
-44.4461,-18.6387,-27.2412,0
-41.5786,-18.6387,-27.2412,0
-44.4461,-21.5062,-24.3737,0
-41.5786,-21.5062,-24.3737,0
-44.4461,-18.6387,-24.3737,0
-41.5786,-18.6387,-24.3737,0
-38.7111,-21.5062,-27.2412,0
-35.8436,-21.5062,-27.2412,0
-38.7111,-18.6387,-27.2412,0
-35.8436,-18.6387,-27.2412,0
-38.7111,-21.5062,-24.3737,0
-35.8436,-21.5062,-24.3737,0
-38.7111,-18.6387,-24.3737,0
-35.8436,-18.6387,-24.3737,0
-44.4461,-15.7712,-27.2412,0
-41.5786,-15.7712,-27.2412,0
-44.4461,-12.9037,-27.2412,0
-41.5786,-12.9037,-27.2412,0
-44.4461,-15.7712,-24.3737,0
-41.5786,-15.7712,-24.3737,0
-44.4461,-12.9037,-24.3737,0
-41.5786,-12.9037,-24.3737,0
-38.7111,-15.7712,-27.2412,0
-35.8436,-15.7712,-27.2412,1
-38.7111,-12.9037,-27.2412,0
-35.8436,-12.9037,-27.2412,0.5
-38.7111,-15.7712,-24.3737,0
-35.8436,-15.7712,-24.3737,1
-38.7111,-12.9037,-24.3737,0
-35.8436,-12.9037,-24.3737,0.5
-32.9761,-21.5062,-32.9761,0
-30.1086,-21.5062,-32.9761,1
-32.9761,-18.6387,-32.9761,1
-30.1086,-18.6387,-32.9761,0.5
-32.9761,-21.5062,-30.1086,0
-30.1086,-21.5062,-30.1086,1
-32.9761,-18.6387,-30.1086,1
-30.1086,-18.6387,-30.1086,0.5
-27.2412,-21.5062,-32.9761,0.5
-24.3737,-21.5062,-32.9761,0.5
-27.2412,-18.6387,-32.9761,0.5
-24.3737,-18.6387,-32.9761,0.5
-27.2412,-21.5062,-30.1086,0.5
-24.3737,-21.5062,-30.1086,0.5
-27.2412,-18.6387,-30.1086,0.5
-24.3737,-18.6387,-30.1086,0.5
-32.9761,-15.7712,-32.9761,0.5
-30.1086,-15.7712,-32.9761,0.5
-32.9761,-12.9037,-32.9761,0.5
-30.1086,-12.9037,-32.9761,0.5
-32.9761,-15.7712,-30.1086,0.5
-30.1086,-15.7712,-30.1086,0.5
-32.9761,-12.9037,-30.1086,0.5
-30.1086,-12.9037,-30.1086,0.5
-27.2412,-15.7712,-32.9761,0.5
-24.3737,-15.7712,-32.9761,0.5
-27.2412,-12.9037,-32.9761,0.5
-24.3737,-12.9037,-32.9761,0.5
-27.2412,-15.7712,-30.1086,0.5
